zone,date_time,count
Prospect Lefferts Gardens-Wingate,2014-06-12 21:00:00+00,3
Prospect Lefferts Gardens-Wingate,2014-06-12 22:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-06-13 04:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-06-13 06:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-06-13 07:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-06-13 10:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-06-13 11:00:00+00,4
Prospect Lefferts Gardens-Wingate,2014-06-13 12:00:00+00,4
Prospect Lefferts Gardens-Wingate,2014-06-13 14:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-06-13 15:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-06-13 16:00:00+00,4
Prospect Lefferts Gardens-Wingate,2014-06-13 20:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-06-13 22:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-06-14 00:00:00+00,3
Prospect Lefferts Gardens-Wingate,2014-06-14 03:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-06-14 07:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-06-14 08:00:00+00,3
Prospect Lefferts Gardens-Wingate,2014-06-14 11:00:00+00,3
Prospect Lefferts Gardens-Wingate,2014-06-14 12:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-06-14 13:00:00+00,3
Prospect Lefferts Gardens-Wingate,2014-06-14 15:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-06-14 16:00:00+00,3
Prospect Lefferts Gardens-Wingate,2014-06-14 18:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-06-14 19:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-06-14 20:00:00+00,3
Prospect Lefferts Gardens-Wingate,2014-06-14 21:00:00+00,4
Prospect Lefferts Gardens-Wingate,2014-06-14 22:00:00+00,9
Prospect Lefferts Gardens-Wingate,2014-06-15 01:00:00+00,3
Prospect Lefferts Gardens-Wingate,2014-06-15 07:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-06-15 10:00:00+00,4
Prospect Lefferts Gardens-Wingate,2014-06-15 11:00:00+00,7
Prospect Lefferts Gardens-Wingate,2014-06-15 12:00:00+00,5
Prospect Lefferts Gardens-Wingate,2014-06-15 13:00:00+00,3
Prospect Lefferts Gardens-Wingate,2014-06-15 14:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-06-15 20:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-06-16 02:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-06-16 06:00:00+00,3
Prospect Lefferts Gardens-Wingate,2014-06-16 08:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-06-16 11:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-06-16 16:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-06-16 21:00:00+00,4
Prospect Lefferts Gardens-Wingate,2014-06-16 22:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-06-17 05:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-06-17 12:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-06-17 13:00:00+00,3
Prospect Lefferts Gardens-Wingate,2014-06-17 14:00:00+00,3
Prospect Lefferts Gardens-Wingate,2014-06-17 16:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-06-17 18:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-06-18 06:00:00+00,4
Prospect Lefferts Gardens-Wingate,2014-06-18 11:00:00+00,3
Prospect Lefferts Gardens-Wingate,2014-06-18 12:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-06-18 15:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-06-18 18:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-06-18 20:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-06-19 08:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-06-19 09:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-06-19 13:00:00+00,3
Prospect Lefferts Gardens-Wingate,2014-06-19 14:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-06-19 17:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-06-19 20:00:00+00,3
Prospect Lefferts Gardens-Wingate,2014-06-19 22:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-06-20 06:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-06-20 08:00:00+00,4
Prospect Lefferts Gardens-Wingate,2014-06-20 09:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-06-20 16:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-06-20 19:00:00+00,7
Prospect Lefferts Gardens-Wingate,2014-06-20 20:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-06-20 21:00:00+00,3
Prospect Lefferts Gardens-Wingate,2014-06-20 23:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-06-21 01:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-06-21 03:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-06-21 07:00:00+00,4
Prospect Lefferts Gardens-Wingate,2014-06-21 08:00:00+00,4
Prospect Lefferts Gardens-Wingate,2014-06-21 10:00:00+00,3
Prospect Lefferts Gardens-Wingate,2014-06-21 12:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-06-21 13:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-06-21 14:00:00+00,6
Prospect Lefferts Gardens-Wingate,2014-06-21 15:00:00+00,4
Prospect Lefferts Gardens-Wingate,2014-06-21 18:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-06-21 19:00:00+00,5
Prospect Lefferts Gardens-Wingate,2014-06-21 20:00:00+00,3
Prospect Lefferts Gardens-Wingate,2014-06-21 22:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-06-21 23:00:00+00,3
Prospect Lefferts Gardens-Wingate,2014-06-22 00:00:00+00,4
Prospect Lefferts Gardens-Wingate,2014-06-22 07:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-06-22 10:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-06-22 11:00:00+00,6
Prospect Lefferts Gardens-Wingate,2014-06-22 12:00:00+00,3
Prospect Lefferts Gardens-Wingate,2014-06-22 13:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-06-22 14:00:00+00,5
Prospect Lefferts Gardens-Wingate,2014-06-22 16:00:00+00,4
Prospect Lefferts Gardens-Wingate,2014-06-22 17:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-06-23 00:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-06-23 04:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-06-23 09:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-06-23 10:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-06-23 13:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-06-23 14:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-06-23 15:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-06-23 16:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-06-23 17:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-06-23 18:00:00+00,3
Prospect Lefferts Gardens-Wingate,2014-06-23 20:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-06-23 21:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-06-23 22:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-06-24 05:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-06-24 07:00:00+00,3
Prospect Lefferts Gardens-Wingate,2014-06-24 08:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-06-24 11:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-06-24 13:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-06-24 16:00:00+00,3
Prospect Lefferts Gardens-Wingate,2014-06-24 18:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-06-24 20:00:00+00,3
Prospect Lefferts Gardens-Wingate,2014-06-24 21:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-06-24 22:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-06-25 07:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-06-25 09:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-06-25 10:00:00+00,3
Prospect Lefferts Gardens-Wingate,2014-06-25 13:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-06-25 15:00:00+00,3
Prospect Lefferts Gardens-Wingate,2014-06-25 16:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-06-25 19:00:00+00,4
Prospect Lefferts Gardens-Wingate,2014-06-25 22:00:00+00,5
Prospect Lefferts Gardens-Wingate,2014-06-25 23:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-06-26 03:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-06-26 07:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-06-26 08:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-06-26 10:00:00+00,3
Prospect Lefferts Gardens-Wingate,2014-06-26 13:00:00+00,3
Prospect Lefferts Gardens-Wingate,2014-06-26 14:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-06-26 16:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-06-26 18:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-06-26 22:00:00+00,3
Prospect Lefferts Gardens-Wingate,2014-06-27 04:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-06-27 06:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-06-27 13:00:00+00,3
Prospect Lefferts Gardens-Wingate,2014-06-27 14:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-06-27 22:00:00+00,3
Prospect Lefferts Gardens-Wingate,2014-06-27 23:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-06-28 00:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-06-28 09:00:00+00,4
Prospect Lefferts Gardens-Wingate,2014-06-28 10:00:00+00,4
Prospect Lefferts Gardens-Wingate,2014-06-28 11:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-06-28 12:00:00+00,4
Prospect Lefferts Gardens-Wingate,2014-06-28 14:00:00+00,3
Prospect Lefferts Gardens-Wingate,2014-06-28 15:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-06-28 16:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-06-28 17:00:00+00,4
Prospect Lefferts Gardens-Wingate,2014-06-28 18:00:00+00,5
Prospect Lefferts Gardens-Wingate,2014-06-28 19:00:00+00,3
Prospect Lefferts Gardens-Wingate,2014-06-28 21:00:00+00,6
Prospect Lefferts Gardens-Wingate,2014-06-28 22:00:00+00,7
Prospect Lefferts Gardens-Wingate,2014-06-29 00:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-06-29 07:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-06-29 11:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-06-29 12:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-06-29 14:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-06-29 16:00:00+00,3
Prospect Lefferts Gardens-Wingate,2014-06-29 17:00:00+00,3
Prospect Lefferts Gardens-Wingate,2014-06-29 19:00:00+00,3
Prospect Lefferts Gardens-Wingate,2014-06-29 21:00:00+00,3
Prospect Lefferts Gardens-Wingate,2014-06-29 22:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-06-30 05:00:00+00,4
Prospect Lefferts Gardens-Wingate,2014-06-30 06:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-06-30 07:00:00+00,3
Prospect Lefferts Gardens-Wingate,2014-06-30 12:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-06-30 16:00:00+00,3
Prospect Lefferts Gardens-Wingate,2014-06-30 18:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-06-30 21:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-06-30 22:00:00+00,3
Prospect Lefferts Gardens-Wingate,2014-06-30 23:00:00+00,3
Prospect Lefferts Gardens-Wingate,2014-07-01 00:00:00+00,3
Prospect Lefferts Gardens-Wingate,2014-07-01 06:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-07-01 07:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-07-01 09:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-07-01 11:00:00+00,3
Prospect Lefferts Gardens-Wingate,2014-07-01 16:00:00+00,4
Prospect Lefferts Gardens-Wingate,2014-07-01 19:00:00+00,3
Prospect Lefferts Gardens-Wingate,2014-07-01 20:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-07-02 00:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-07-02 07:00:00+00,3
Prospect Lefferts Gardens-Wingate,2014-07-02 09:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-07-02 12:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-07-02 17:00:00+00,3
Prospect Lefferts Gardens-Wingate,2014-07-03 04:00:00+00,3
Prospect Lefferts Gardens-Wingate,2014-07-03 05:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-07-03 07:00:00+00,3
Prospect Lefferts Gardens-Wingate,2014-07-03 08:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-07-03 09:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-07-03 11:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-07-03 12:00:00+00,4
Prospect Lefferts Gardens-Wingate,2014-07-03 15:00:00+00,4
Prospect Lefferts Gardens-Wingate,2014-07-03 17:00:00+00,3
Prospect Lefferts Gardens-Wingate,2014-07-03 18:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-07-03 22:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-07-03 23:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-07-04 00:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-07-04 04:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-07-04 06:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-07-04 09:00:00+00,3
Prospect Lefferts Gardens-Wingate,2014-07-04 10:00:00+00,3
Prospect Lefferts Gardens-Wingate,2014-07-04 11:00:00+00,4
Prospect Lefferts Gardens-Wingate,2014-07-04 14:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-07-04 16:00:00+00,3
Prospect Lefferts Gardens-Wingate,2014-07-04 18:00:00+00,6
Prospect Lefferts Gardens-Wingate,2014-07-04 19:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-07-04 20:00:00+00,3
Prospect Lefferts Gardens-Wingate,2014-07-05 02:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-07-05 17:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-07-05 18:00:00+00,4
Prospect Lefferts Gardens-Wingate,2014-07-05 22:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-07-05 23:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-07-06 01:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-07-06 08:00:00+00,3
Prospect Lefferts Gardens-Wingate,2014-07-06 09:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-07-06 11:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-07-06 15:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-07-06 16:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-07-06 18:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-07-06 21:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-07-06 23:00:00+00,3
Prospect Lefferts Gardens-Wingate,2014-07-07 00:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-07-07 14:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-07-07 16:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-07-07 18:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-07-07 23:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-07-08 07:00:00+00,4
Prospect Lefferts Gardens-Wingate,2014-07-08 09:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-07-08 11:00:00+00,5
Prospect Lefferts Gardens-Wingate,2014-07-08 12:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-07-08 14:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-07-08 16:00:00+00,3
Prospect Lefferts Gardens-Wingate,2014-07-08 21:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-07-08 23:00:00+00,4
Prospect Lefferts Gardens-Wingate,2014-07-09 03:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-07-09 07:00:00+00,4
Prospect Lefferts Gardens-Wingate,2014-07-09 09:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-07-09 11:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-07-09 12:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-07-09 13:00:00+00,3
Prospect Lefferts Gardens-Wingate,2014-07-09 14:00:00+00,3
Prospect Lefferts Gardens-Wingate,2014-07-09 15:00:00+00,5
Prospect Lefferts Gardens-Wingate,2014-07-09 17:00:00+00,3
Prospect Lefferts Gardens-Wingate,2014-07-09 18:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-07-09 19:00:00+00,3
Prospect Lefferts Gardens-Wingate,2014-07-09 21:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-07-10 00:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-07-10 04:00:00+00,4
Prospect Lefferts Gardens-Wingate,2014-07-10 06:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-07-10 07:00:00+00,3
Prospect Lefferts Gardens-Wingate,2014-07-10 09:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-07-10 10:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-07-10 12:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-07-10 15:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-07-10 17:00:00+00,3
Prospect Lefferts Gardens-Wingate,2014-07-10 19:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-07-10 20:00:00+00,4
Prospect Lefferts Gardens-Wingate,2014-07-11 04:00:00+00,3
Prospect Lefferts Gardens-Wingate,2014-07-11 06:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-07-11 07:00:00+00,5
Prospect Lefferts Gardens-Wingate,2014-07-11 08:00:00+00,4
Prospect Lefferts Gardens-Wingate,2014-07-11 09:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-07-11 11:00:00+00,3
Prospect Lefferts Gardens-Wingate,2014-07-11 12:00:00+00,3
Prospect Lefferts Gardens-Wingate,2014-07-11 14:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-07-11 17:00:00+00,5
Prospect Lefferts Gardens-Wingate,2014-07-11 19:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-07-11 21:00:00+00,7
Prospect Lefferts Gardens-Wingate,2014-07-12 00:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-07-12 01:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-07-12 08:00:00+00,4
Prospect Lefferts Gardens-Wingate,2014-07-12 09:00:00+00,3
Prospect Lefferts Gardens-Wingate,2014-07-12 10:00:00+00,3
Prospect Lefferts Gardens-Wingate,2014-07-12 11:00:00+00,3
Prospect Lefferts Gardens-Wingate,2014-07-12 12:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-07-12 14:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-07-12 15:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-07-12 16:00:00+00,9
Prospect Lefferts Gardens-Wingate,2014-07-12 17:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-07-12 18:00:00+00,9
Prospect Lefferts Gardens-Wingate,2014-07-12 20:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-07-12 21:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-07-12 22:00:00+00,3
Prospect Lefferts Gardens-Wingate,2014-07-12 23:00:00+00,3
Prospect Lefferts Gardens-Wingate,2014-07-13 01:00:00+00,3
Prospect Lefferts Gardens-Wingate,2014-07-13 02:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-07-13 04:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-07-13 09:00:00+00,3
Prospect Lefferts Gardens-Wingate,2014-07-13 11:00:00+00,3
Prospect Lefferts Gardens-Wingate,2014-07-13 12:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-07-13 13:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-07-13 14:00:00+00,4
Prospect Lefferts Gardens-Wingate,2014-07-13 16:00:00+00,3
Prospect Lefferts Gardens-Wingate,2014-07-13 18:00:00+00,3
Prospect Lefferts Gardens-Wingate,2014-07-13 21:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-07-13 22:00:00+00,3
Prospect Lefferts Gardens-Wingate,2014-07-14 00:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-07-14 04:00:00+00,3
Prospect Lefferts Gardens-Wingate,2014-07-14 05:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-07-14 06:00:00+00,4
Prospect Lefferts Gardens-Wingate,2014-07-14 07:00:00+00,3
Prospect Lefferts Gardens-Wingate,2014-07-14 13:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-07-14 14:00:00+00,4
Prospect Lefferts Gardens-Wingate,2014-07-14 15:00:00+00,4
Prospect Lefferts Gardens-Wingate,2014-07-14 16:00:00+00,4
Prospect Lefferts Gardens-Wingate,2014-07-14 18:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-07-14 20:00:00+00,5
Prospect Lefferts Gardens-Wingate,2014-07-14 21:00:00+00,3
Prospect Lefferts Gardens-Wingate,2014-07-14 23:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-07-15 02:00:00+00,3
Prospect Lefferts Gardens-Wingate,2014-07-15 04:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-07-15 07:00:00+00,4
Prospect Lefferts Gardens-Wingate,2014-07-15 08:00:00+00,3
Prospect Lefferts Gardens-Wingate,2014-07-15 10:00:00+00,3
Prospect Lefferts Gardens-Wingate,2014-07-15 11:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-07-15 13:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-07-15 15:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-07-15 16:00:00+00,3
Prospect Lefferts Gardens-Wingate,2014-07-15 17:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-07-15 18:00:00+00,3
Prospect Lefferts Gardens-Wingate,2014-07-15 19:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-07-15 20:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-07-15 22:00:00+00,3
Prospect Lefferts Gardens-Wingate,2014-07-15 23:00:00+00,3
Prospect Lefferts Gardens-Wingate,2014-07-16 00:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-07-16 02:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-07-16 05:00:00+00,3
Prospect Lefferts Gardens-Wingate,2014-07-16 07:00:00+00,5
Prospect Lefferts Gardens-Wingate,2014-07-16 08:00:00+00,4
Prospect Lefferts Gardens-Wingate,2014-07-16 09:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-07-16 12:00:00+00,4
Prospect Lefferts Gardens-Wingate,2014-07-16 14:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-07-16 19:00:00+00,3
Prospect Lefferts Gardens-Wingate,2014-07-16 20:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-07-16 21:00:00+00,8
Prospect Lefferts Gardens-Wingate,2014-07-16 22:00:00+00,4
Prospect Lefferts Gardens-Wingate,2014-07-16 23:00:00+00,3
Prospect Lefferts Gardens-Wingate,2014-07-17 05:00:00+00,3
Prospect Lefferts Gardens-Wingate,2014-07-17 07:00:00+00,4
Prospect Lefferts Gardens-Wingate,2014-07-17 08:00:00+00,4
Prospect Lefferts Gardens-Wingate,2014-07-17 09:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-07-17 11:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-07-17 12:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-07-17 16:00:00+00,3
Prospect Lefferts Gardens-Wingate,2014-07-17 19:00:00+00,3
Prospect Lefferts Gardens-Wingate,2014-07-17 20:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-07-17 22:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-07-18 00:00:00+00,3
Prospect Lefferts Gardens-Wingate,2014-07-18 01:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-07-18 07:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-07-18 08:00:00+00,4
Prospect Lefferts Gardens-Wingate,2014-07-18 09:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-07-18 10:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-07-18 11:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-07-18 15:00:00+00,4
Prospect Lefferts Gardens-Wingate,2014-07-18 16:00:00+00,3
Prospect Lefferts Gardens-Wingate,2014-07-18 18:00:00+00,3
Prospect Lefferts Gardens-Wingate,2014-07-18 19:00:00+00,3
Prospect Lefferts Gardens-Wingate,2014-07-18 20:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-07-18 21:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-07-18 22:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-07-18 23:00:00+00,3
Prospect Lefferts Gardens-Wingate,2014-07-19 00:00:00+00,4
Prospect Lefferts Gardens-Wingate,2014-07-19 03:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-07-19 06:00:00+00,3
Prospect Lefferts Gardens-Wingate,2014-07-19 08:00:00+00,5
Prospect Lefferts Gardens-Wingate,2014-07-19 12:00:00+00,4
Prospect Lefferts Gardens-Wingate,2014-07-19 14:00:00+00,5
Prospect Lefferts Gardens-Wingate,2014-07-19 15:00:00+00,3
Prospect Lefferts Gardens-Wingate,2014-07-19 16:00:00+00,3
Prospect Lefferts Gardens-Wingate,2014-07-19 17:00:00+00,3
Prospect Lefferts Gardens-Wingate,2014-07-19 18:00:00+00,4
Prospect Lefferts Gardens-Wingate,2014-07-19 19:00:00+00,3
Prospect Lefferts Gardens-Wingate,2014-07-19 20:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-07-19 22:00:00+00,5
Prospect Lefferts Gardens-Wingate,2014-07-19 23:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-07-20 01:00:00+00,4
Prospect Lefferts Gardens-Wingate,2014-07-20 02:00:00+00,3
Prospect Lefferts Gardens-Wingate,2014-07-20 05:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-07-20 06:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-07-20 07:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-07-20 08:00:00+00,4
Prospect Lefferts Gardens-Wingate,2014-07-20 09:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-07-20 10:00:00+00,2
Prospect Lefferts Gardens-Wingate,2014-07-20 11:00:00+00,5
Prospect Lefferts Gardens-Wingate,2014-07-20 13:00:00+00,9
Prospect Lefferts Gardens-Wingate,2014-07-20 14:00:00+00,3
Prospect Lefferts Gardens-Wingate,2014-07-20 15:00:00+00,2
